user,anomaly_score,status
JMW0638,0.18588699130217218,Normal
VAA0087,0.1859500023745529,Normal
SAC0592,0.1860167176732161,Normal
SAT0194,0.18602699185268462,Normal
RDM0115,0.18604519996882285,Normal
CTR0697,0.18605949311579623,Normal
GCC0744,0.18609499858103062,Normal
NMG0766,0.18610396269425283,Normal
JJH0292,0.18618259212130034,Normal
AOS0987,0.18620203553141945,Normal
TCD0009,0.1862656214764271,Normal
LDB0090,0.18628490265908376,Normal
SRS0231,0.18633896428681707,Normal
MKL0941,0.18635208516520207,Normal
SEJ0677,0.18638385728711526,Normal
WSR0241,0.18638953811043268,Normal
NRO0768,0.1864799569984495,Normal
LQP0508,0.18649628341172808,Normal
DOL0332,0.1865364739772531,Normal
AAW0353,0.18653780861773622,Normal
KDS0349,0.18654557307166864,Normal
NHH0185,0.1865456753063805,Normal
ENL0100,0.18660855572412788,Normal
CAM0102,0.18662431849844657,Normal
OHC0973,0.18671333643834787,Normal
XLB0710,0.18681229263691734,Normal
ELH0960,0.1868737504767377,Normal
EIP0997,0.18689765460814056,Normal
KJW0416,0.18704796594972145,Normal
ERH0449,0.18705136172817305,Normal
CGF0337,0.18706856398280292,Normal
GLR0975,0.18708679444342202,Normal
AGB0643,0.1872179086502027,Normal
NUL0471,0.18725724719272963,Normal
CSJ0340,0.1872745016446727,Normal
FXF0957,0.1873378750291932,Normal
POB0343,0.1873584196371627,Normal
SLP0762,0.18740499285588536,Normal
AJP0723,0.18749388667297473,Normal
NBC0412,0.1875082135019322,Normal
IJM0139,0.18753313836189978,Normal
DEB0782,0.1876331311754167,Normal
RAH0440,0.18764018678881234,Normal
EMB0531,0.18766869320076585,Normal
KAT0270,0.18768892953088528,Normal
APG0307,0.18773384940067916,Normal
IJR0825,0.1878139794333314,Normal
DIC0988,0.18782695189423454,Normal
FHS0837,0.18783602642905134,Normal
CXC0336,0.18793746373113118,Normal
NBH0256,0.18795292475271874,Normal
MSD0939,0.1880677230171503,Normal
MLG0475,0.18811955234655597,Normal
WVB0539,0.18815236304452732,Normal
GJD0298,0.18820464016756655,Normal
ECR0822,0.18822458586171348,Normal
TYB0779,0.1882301055012452,Normal
JFC0757,0.1882478551742059,Normal
GCR0554,0.1882779005039637,Normal
AIS0405,0.18828807249822566,Normal
NKP0236,0.18834455569931685,Normal
OCB0805,0.18851333114132163,Normal
CJH0702,0.1885462823834395,Normal
ALC0788,0.1885745777079768,Normal
LFS0071,0.18860388278027101,Normal
ASL0378,0.1886113815353374,Normal
CCM0855,0.18862840264187997,Normal
CEL0561,0.18869275623677517,Normal
SJC0333,0.18877578292230773,Normal
OMS0101,0.18881373225448456,Normal
NMB0972,0.18885499511426052,Normal
CCC0393,0.18886132871539474,Normal
DTP0379,0.18894672580254912,Normal
JXH0493,0.18899783007230492,Normal
BAK0964,0.18906510478840116,Normal
HJB0742,0.18909089813465363,Normal
EZH0736,0.18909878070576647,Normal
MBR0724,0.1892403770259452,Normal
RIH0777,0.18924644007222463,Normal
YCE0983,0.1892470410624872,Normal
OQH0183,0.1895584115619875,Normal
DSM0591,0.18956796756809818,Normal
MSG0839,0.18957477311901416,Normal
SHR0334,0.18968600831944465,Normal
GQF0659,0.18968836126782251,Normal
ARL0034,0.18975766653434706,Normal
MAE0331,0.18980728017488585,Normal
SMW0084,0.1898569998230873,Normal
WAB0143,0.19001280405083826,Normal
BNG0237,0.1900286948949676,Normal
KAL0395,0.1900952155990671,Normal
SMB0804,0.19023871301847345,Normal
PKB0281,0.19024950985723393,Normal
ZFM0468,0.19032815030743555,Normal
MHG0733,0.19040261000740794,Normal
CMW0783,0.19044040656508826,Normal
ABC0253,0.19055418074289782,Normal
QSV0778,0.19056344990674584,Normal
TBT0461,0.1905647245583325,Normal
ANP0555,0.1905808163826127,Normal
ASG0692,0.19059953194764012,Normal
XBN0229,0.19068564487275602,Normal
RJM0381,0.19072561612309125,Normal
PTH0552,0.1907422541737775,Normal
RRA0938,0.1907622811737117,Normal
MHG0244,0.19082501247768446,Normal
TIW0299,0.1909479362833139,Normal
CKP0721,0.19098448274814323,Normal
JOL0024,0.19119310909477144,Normal
GZB0469,0.19123017147536547,Normal
MFV0897,0.19127235430147915,Normal
ROB0272,0.19128417369285444,Normal
TJB0302,0.1913281041191362,Normal
ASG0048,0.19133438540828795,Normal
TPH0474,0.19138584153243327,Normal
JSH0330,0.19138860811823588,Normal
NAB0801,0.19141464025179739,Normal
MLP0668,0.1914220256782851,Normal
HGH0595,0.19143968332583378,Normal
ELT0769,0.191454179612018,Normal
TLM0797,0.19146888554428698,Normal
KTG0091,0.1915051574307644,Normal
YEV0793,0.19151486491086195,Normal
MBG0438,0.1917168378667618,Normal
MNR0829,0.19171692857506273,Normal
CMS0454,0.1917377621585733,Normal
NAF0033,0.19182982412552813,Normal
VEB0935,0.1918301687326719,Normal
HGN0287,0.19198095516660474,Normal
FKB0163,0.19211477378936276,Normal
TLH0648,0.1922154328911727,Normal
JMH0543,0.1922402178954028,Normal
JZD0888,0.19228855522891553,Normal
HTF0641,0.19251286227256725,Normal
KJG0910,0.1925220681392772,Normal
TSB0437,0.1925456992526468,Normal
AAN0823,0.1925774567571638,Normal
BYP0070,0.19263702818598627,Normal
ZJS0269,0.19264258334530399,Normal
ZSL0305,0.1926930560569028,Normal
BDB0453,0.19281734565380804,Normal
PLH0715,0.19287154642407855,Normal
CLS0296,0.1929070909011707,Normal
MKS0204,0.1929919920971837,Normal
MVF0594,0.1930556893646041,Normal
KSP0966,0.19308453175165452,Normal
MIB0904,0.19311489189209613,Normal
CJG0470,0.19314292663435267,Normal
IIA0092,0.19318151789022586,Normal
GCS0518,0.1931844325805257,Normal
ESH0135,0.19323634715337068,Normal
PGH0184,0.19327033151636025,Normal
ALD0529,0.19349812555827556,Normal
DVW0103,0.19357038033264423,Normal
RAG0275,0.19366467011718685,Normal
DLH0029,0.19366497565608926,Normal
WPE0538,0.19369363529816475,Normal
RMS0266,0.19372382553613654,Normal
DZC0228,0.19373511908243568,Normal
RCP0785,0.193758791542735,Normal
JCR0770,0.19386179030491385,Normal
EMW0105,0.19391933904305347,Normal
CJK0200,0.1939339244464685,Normal
CSL0949,0.19396959214703285,Normal
HMW0713,0.19398333513625277,Normal
UBF0645,0.19400606662218833,Normal
GCC0945,0.1941958375712513,Normal
TTD1000,0.1942193395396139,Normal
DBG0261,0.19437348922325354,Normal
HSD0457,0.19440039339016107,Normal
NAB0903,0.19446347942695336,Normal
AAV0450,0.19464550769842964,Normal
JAM0382,0.19471240968228398,Normal
LJJ0905,0.1947326648614906,Normal
RNF0765,0.1947643859971997,Normal
KBC0054,0.19479295290796722,Normal
PGO0433,0.19488087068663662,Normal
SCB0534,0.19492348231848677,Normal
NCK0295,0.19500463592030287,Normal
HLM0933,0.19503776412217316,Normal
IUY0279,0.19517941484722084,Normal
BSS0463,0.19518539068558283,Normal
AES0827,0.19529632874746838,Normal
ZCF0590,0.19531272883403328,Normal
NJC0705,0.19546851694032763,Normal
CRP0456,0.19548273738915944,Normal
CKH0144,0.19551535572720574,Normal
DDM0579,0.1955156939300306,Normal
ILC0838,0.19560834600623273,Normal
AKH0758,0.19563455030964255,Normal
HSP0290,0.19563659198401928,Normal
CSB0080,0.19565385648536593,Normal
QNF0205,0.19569920512869537,Normal
AKW0167,0.19580181059872986,Normal
WNB0908,0.19587496218752998,Normal
SOG0411,0.19602235915335847,Normal
CCM0467,0.19602637385821042,Normal
KRM0541,0.19604133973431376,Normal
KQS0415,0.19609972365144857,Normal
AKF0709,0.1961735427370847,Normal
GTD0898,0.19621227866658986,Normal
EFS0882,0.1962317679556329,Normal
GOK0238,0.1962575009162214,Normal
DAG0558,0.19632876693336077,Normal
ASB0796,0.19635490557901536,Normal
OJK0233,0.1963560866106721,Normal
BSA0431,0.19639244552137547,Normal
JPA0667,0.19650702011073262,Normal
TSG0906,0.1966027147938328,Normal
HCW0419,0.1966539514608231,Normal
EGD0409,0.19668347981548434,Normal
RDM0150,0.19680831129053883,Normal
WJD0576,0.1968616306940814,Normal
PGC0066,0.19704443487107615,Normal
WAS0254,0.19707110824351043,Normal
NMF0780,0.19720382372071588,Normal
OYM0026,0.19721239204250235,Normal
MOP0763,0.19734974431219354,Normal
LJB0826,0.19746659163600677,Normal
AIH0675,0.1975413063228686,Normal
QCH0110,0.19754661658240547,Normal
FRR0832,0.19755147645488608,Normal
ORM0669,0.19764958370447505,Normal
HAC0282,0.19784606999121557,Normal
NCK0421,0.19802974510181304,Normal
ETR0428,0.19813117075913844,Normal
CNB0900,0.19813438553195334,Normal
HCL0113,0.19823186735149884,Normal
CAN0842,0.1983929325843734,Normal
CAB0388,0.1984026234553548,Normal
PKB0429,0.19841233768934935,Normal
JCR0289,0.19849465315023218,Normal
BSH0445,0.19855464060028544,Normal
IHK0841,0.19875930771447153,Normal
KVS0425,0.19876704949352442,Normal
ABN0239,0.19900696716292393,Normal
NRD0548,0.19902194085964342,Normal
SSG0250,0.1992514617936048,Normal
DOP0562,0.19934261303876422,Normal
CCW0524,0.19943748268457084,Normal
TMA0069,0.19949672722462497,Normal
ZMC0284,0.19952912625140778,Normal
ARA0252,0.19958878151027248,Normal
THD0448,0.1998102555569542,Normal
MIL0255,0.19991308558563986,Normal
CKB0427,0.20050165144880022,Normal
SOB0586,0.200529045050943,Normal
BCB0679,0.2005348864010819,Normal
KNG0672,0.20066808059412494,Normal
MDM0976,0.20110100419746407,Normal
DGF0443,0.20129687955352238,Normal
AMH0794,0.20185273723109814,Normal
BMM0112,0.2022583798401324,Normal
EJW0884,0.20230462129771193,Normal
BHW0458,0.20248436073795045,Normal
SVL0803,0.2025223729742225,Normal
HAH0248,0.20318037933981442,Normal
BMC0547,0.20337714937187917,Normal
OKB0439,0.20343597223215015,Normal
ZSK0258,0.20467754074008776,Normal
HGG0240,0.20489833654409823,Normal
HBB0056,0.20584306720718243,Normal
ONW0083,0.20585276323077922,Normal
NJB0243,0.20587160814455546,Normal
EBC0390,0.20661727128917423,Normal
WTF0387,0.20681953037420797,Normal
HIA0414,0.20727456847959963,Normal
JCV0245,0.20779059196957322,Normal
EPW0434,0.20872234680028445,Normal
DLF0377,0.20981841850269262,Normal
RFP0380,0.21026751843085384,Normal
HRW0550,0.21138375930495773,Normal
