user_id,date,login_count,logout_count,after_hours_logon,weekend_logon,unique_pcs,avg_login_hour,device_connect_count,device_disconnect_count,after_hours_device,weekend_device,file_activity_count,unique_files,sensitive_file_activity,after_hours_file,weekend_file,http_request_count,unique_domains,after_hours_http,weekend_http,suspicious_domain_count,email_count,attachment_count,recipient_count,avg_email_size,after_hours_email,weekend_email,is_malicious_label
USR0008,2026-01-29,1,1,1,0,1,8.35,0,0,0,0,20,18,0,0,0,46,1,0,0,0,6,0,6,0.4291534423828125,0,0,0
USR0008,2026-01-30,1,1,0,0,1,9.866666666666667,0,0,0,0,15,13,0,0,0,91,1,0,0,0,6,1,6,0.4291534423828125,0,0,0
USR0009,2026-01-01,1,1,0,0,1,9.883333333333333,0,0,0,0,19,14,0,0,0,113,1,0,0,0,5,1,5,0.4291534423828125,0,0,0
USR0009,2026-01-02,1,1,1,0,1,8.3,0,0,0,0,17,15,0,0,0,47,1,0,0,0,6,1,6,0.4291534423828125,0,0,0
USR0009,2026-01-05,1,1,0,0,1,8.583333333333334,0,0,0,0,6,6,0,0,0,49,1,0,0,0,5,0,5,0.4291534423828125,0,0,0
USR0009,2026-01-06,1,1,0,0,1,9.883333333333333,0,0,0,0,18,16,0,0,0,54,1,0,0,0,11,3,11,0.4291534423828125,0,0,0
USR0009,2026-01-07,1,1,1,0,1,8.466666666666667,0,0,0,0,19,17,0,0,0,57,1,0,0,0,6,0,6,0.4291534423828125,0,0,0
USR0009,2026-01-08,1,1,0,0,1,8.9,0,0,0,0,5,5,0,0,0,62,1,0,0,0,9,1,9,0.4291534423828125,0,0,0
USR0009,2026-01-09,1,1,0,0,1,9.7,0,0,0,0,20,20,0,0,0,109,1,0,0,0,4,1,4,0.4291534423828125,0,0,0
USR0009,2026-01-12,1,1,0,0,1,8.8,0,0,0,0,18,16,0,0,0,102,1,0,0,0,10,2,10,0.4291534423828125,0,0,0
USR0009,2026-01-13,1,1,0,0,1,9.816666666666666,1,0,0,0,7,7,0,0,0,98,1,0,0,0,7,0,7,0.4291534423828125,0,0,0
USR0009,2026-01-14,1,1,0,0,1,9.616666666666667,0,0,0,0,15,13,0,0,0,113,1,0,0,0,10,2,10,0.4291534423828125,0,0,0
USR0009,2026-01-15,1,1,0,0,1,8.616666666666667,0,0,0,0,12,12,0,0,0,91,1,0,0,0,6,2,6,0.4291534423828125,0,0,0
USR0009,2026-01-16,1,1,0,0,1,8.883333333333333,0,0,0,0,8,8,0,0,0,52,1,0,0,0,5,2,5,0.4291534423828125,0,0,0
USR0009,2026-01-19,1,1,0,0,1,9.25,0,0,0,0,7,7,0,0,0,67,1,0,0,0,7,0,7,0.4291534423828125,0,0,0
USR0009,2026-01-20,1,1,0,0,1,8.816666666666666,0,0,0,0,17,15,0,0,0,93,1,0,0,0,5,0,5,0.4291534423828125,0,0,0
USR0009,2026-01-21,1,1,0,0,1,8.65,0,0,0,0,6,6,0,0,0,105,1,0,0,0,7,0,7,0.4291534423828125,0,0,0
USR0009,2026-01-22,1,1,0,0,1,8.75,0,0,0,0,10,9,0,0,0,50,1,0,0,0,10,1,10,0.4291534423828125,0,0,0
USR0009,2026-01-23,1,1,0,0,1,9.266666666666667,0,0,0,0,12,11,0,0,0,68,1,0,0,0,9,0,9,0.4291534423828125,0,0,0
USR0009,2026-01-26,1,1,0,0,1,9.45,0,0,0,0,7,7,0,0,0,99,1,0,0,0,8,5,8,0.4291534423828125,0,0,0
USR0009,2026-01-27,1,1,0,0,1,8.7,0,0,0,0,13,11,0,0,0,72,1,0,0,0,4,1,4,0.4291534423828125,0,0,0
USR0009,2026-01-28,1,1,1,0,1,8.35,0,0,0,0,12,11,0,0,0,79,1,0,0,0,7,2,7,0.4291534423828125,0,0,0
USR0009,2026-01-29,1,1,1,0,1,8.4,0,0,0,0,17,15,0,0,0,77,1,0,0,0,8,2,8,0.4291534423828125,0,0,0
USR0009,2026-01-30,1,1,0,0,1,8.733333333333333,0,0,0,0,10,10,0,0,0,87,1,0,0,0,6,2,6,0.4291534423828125,0,0,0
USR0010,2026-01-01,1,1,0,0,1,8.816666666666666,0,0,0,0,8,8,0,0,0,57,1,0,0,0,4,0,4,0.4291534423828125,0,0,0
USR0010,2026-01-02,1,1,1,0,1,8.466666666666667,0,0,0,0,11,11,0,0,0,77,1,0,0,0,7,0,7,0.4291534423828125,0,0,0
USR0010,2026-01-05,1,1,0,0,1,9.583333333333334,0,0,0,0,5,5,0,0,0,106,1,0,0,0,10,2,10,0.4291534423828125,0,0,0
USR0010,2026-01-06,1,1,0,0,1,9.683333333333334,0,0,0,0,15,15,0,0,0,45,1,0,0,0,10,4,10,0.4291534423828125,0,0,0
USR0010,2026-01-07,1,1,0,0,1,9.283333333333333,0,0,0,0,7,7,0,0,0,116,1,0,0,0,5,1,5,0.4291534423828125,0,0,0
USR0010,2026-01-08,1,1,0,0,1,9.416666666666666,0,0,0,0,14,12,0,0,0,44,1,0,0,0,11,3,11,0.4291534423828125,0,0,0
USR0010,2026-01-09,1,1,0,0,1,9.466666666666667,0,0,0,0,9,8,0,0,0,40,1,0,0,0,5,1,5,0.4291534423828125,0,0,0
USR0010,2026-01-12,1,1,0,0,1,9.683333333333334,0,0,0,0,7,7,0,0,0,104,1,0,0,0,8,2,8,0.4291534423828125,0,0,0
USR0010,2026-01-13,1,1,0,0,1,9.683333333333334,0,0,0,0,9,8,0,0,0,105,1,0,0,0,5,1,5,0.4291534423828125,0,0,0
USR0010,2026-01-14,1,1,1,0,1,8.483333333333333,0,0,0,0,9,9,0,0,0,78,1,0,0,0,12,2,12,0.4291534423828125,0,0,0
USR0010,2026-01-15,1,1,0,0,1,8.5,0,0,0,0,8,7,0,0,0,80,1,0,0,0,9,2,9,0.4291534423828125,0,0,0
USR0010,2026-01-16,1,1,0,0,1,8.8,0,0,0,0,11,10,0,0,0,81,1,0,0,0,6,1,6,0.4291534423828125,0,0,0
USR0010,2026-01-19,1,1,0,0,1,8.8,0,0,0,0,10,10,0,0,0,48,1,0,0,0,11,2,11,0.4291534423828125,0,0,0
USR0010,2026-01-20,1,1,0,0,1,9.883333333333333,0,0,0,0,9,8,0,0,0,72,1,0,0,0,10,1,10,0.4291534423828125,0,0,0
USR0010,2026-01-21,1,1,0,0,1,9.266666666666667,1,0,0,0,18,18,0,0,0,44,1,0,0,0,6,4,6,0.4291534423828125,0,0,0
USR0010,2026-01-22,1,1,0,0,1,9.6,0,0,0,0,7,7,0,0,0,55,1,0,0,0,8,3,8,0.4291534423828125,0,0,0
USR0010,2026-01-23,1,1,0,0,1,9.6,0,0,0,0,18,16,0,0,0,75,1,0,0,0,9,1,9,0.4291534423828125,0,0,0
USR0010,2026-01-26,1,1,0,0,1,8.5,0,0,0,0,5,5,0,0,0,54,1,0,0,0,7,0,7,0.4291534423828125,0,0,0
USR0010,2026-01-27,1,1,0,0,1,8.783333333333333,0,0,0,0,10,9,0,0,0,40,1,0,0,0,6,0,6,0.4291534423828125,0,0,0
USR0010,2026-01-28,1,1,1,0,1,8.366666666666667,0,0,0,0,8,7,0,0,0,63,1,0,0,0,12,3,12,0.4291534423828125,0,0,0
USR0010,2026-01-29,1,1,0,0,1,9.35,0,0,0,0,12,11,0,0,0,114,1,0,0,0,12,1,12,0.4291534423828125,0,0,0
USR0010,2026-01-30,1,1,0,0,1,9.533333333333333,0,0,0,0,16,15,0,0,0,54,1,0,0,0,7,2,7,0.4291534423828125,0,0,0
USR0011,2026-01-01,1,1,0,0,1,8.55,0,0,0,0,10,9,0,0,0,120,1,0,0,0,12,4,12,0.4291534423828125,0,0,0
USR0011,2026-01-02,1,1,0,0,1,9.25,0,0,0,0,13,9,0,0,0,50,1,0,0,0,5,2,5,0.4291534423828125,0,0,0
USR0011,2026-01-05,1,1,0,0,1,8.533333333333333,0,0,0,0,12,11,0,0,0,100,1,0,0,0,7,1,7,0.4291534423828125,0,0,0
USR0011,2026-01-06,1,1,0,0,1,9.833333333333334,0,0,0,0,9,8,0,0,0,111,1,0,0,0,7,2,7,0.4291534423828125,0,0,0
USR0011,2026-01-07,1,1,1,0,1,8.283333333333333,0,0,0,0,16,14,0,0,0,110,1,0,0,0,5,0,5,0.4291534423828125,0,0,0
USR0011,2026-01-08,1,1,0,0,1,9.7,0,0,0,0,16,13,0,0,0,54,1,0,0,0,5,1,5,0.4291534423828125,0,0,0
USR0011,2026-01-09,1,1,1,0,1,8.416666666666666,0,0,0,0,9,8,0,0,0,44,1,0,0,0,10,2,10,0.4291534423828125,0,0,0
USR0011,2026-01-12,1,1,0,0,1,9.883333333333333,1,0,0,0,7,7,0,0,0,53,1,0,0,0,10,3,10,0.4291534423828125,0,0,0
USR0011,2026-01-13,1,1,0,0,1,9.616666666666667,0,0,0,0,20,17,0,0,0,98,1,0,0,0,4,0,4,0.4291534423828125,0,0,0
USR0011,2026-01-14,1,1,1,0,1,8.45,0,0,0,0,8,7,0,0,0,41,1,0,0,0,6,2,6,0.4291534423828125,0,0,0
USR0011,2026-01-15,1,1,0,0,1,9.25,0,0,0,0,6,6,0,0,0,81,1,0,0,0,7,1,7,0.4291534423828125,0,0,0
USR0011,2026-01-16,1,1,0,0,1,9.8,0,0,0,0,19,14,0,0,0,114,1,0,0,0,12,3,12,0.4291534423828125,0,0,0
USR0011,2026-01-19,1,1,1,0,1,8.266666666666667,0,0,0,0,13,12,0,0,0,104,1,0,0,0,10,1,10,0.4291534423828125,0,0,0
USR0011,2026-01-20,1,1,0,0,1,9.783333333333333,0,0,0,0,7,6,0,0,0,98,1,0,0,0,5,1,5,0.4291534423828125,0,0,0
USR0011,2026-01-21,1,1,0,0,1,9.266666666666667,0,0,0,0,13,11,0,0,0,99,1,0,0,0,12,3,12,0.4291534423828125,0,0,0
USR0011,2026-01-22,1,1,0,0,1,9.85,0,0,0,0,6,6,0,0,0,72,1,0,0,0,10,3,10,0.4291534423828125,0,0,0
USR0011,2026-01-23,1,1,0,0,1,8.783333333333333,0,0,0,0,15,11,0,0,0,46,1,0,0,0,4,0,4,0.4291534423828125,0,0,0
USR0011,2026-01-26,1,1,0,0,1,9.45,0,0,0,0,7,7,0,0,0,120,1,0,0,0,4,1,4,0.4291534423828125,0,0,0
USR0011,2026-01-27,1,1,0,0,1,9.633333333333333,0,0,0,0,14,12,0,0,0,53,1,0,0,0,10,1,10,0.4291534423828125,0,0,0
USR0011,2026-01-28,1,1,0,0,1,8.7,0,0,0,0,11,10,0,0,0,107,1,0,0,0,4,1,4,0.4291534423828125,0,0,0
USR0011,2026-01-29,1,1,0,0,1,9.25,0,0,0,0,7,7,0,0,0,66,1,0,0,0,5,0,5,0.4291534423828125,0,0,0
USR0011,2026-01-30,1,1,1,0,1,8.416666666666666,0,0,0,0,9,9,0,0,0,77,1,0,0,0,4,0,4,0.4291534423828125,0,0,0
USR0012,2026-01-01,1,1,0,0,1,9.333333333333334,0,0,0,0,19,15,0,0,0,104,1,0,0,0,6,0,6,0.4291534423828125,0,0,0
USR0012,2026-01-02,1,1,1,0,1,8.383333333333333,0,0,0,0,19,13,0,0,0,40,1,0,0,0,12,1,12,0.4291534423828125,0,0,0
USR0012,2026-01-05,1,1,0,0,1,9.3,0,0,0,0,10,9,0,0,0,101,1,0,0,0,4,0,4,0.4291534423828125,0,0,0
USR0012,2026-01-06,1,1,1,0,1,8.3,0,0,0,0,13,9,0,0,0,72,1,0,0,0,7,2,7,0.4291534423828125,0,0,0
USR0012,2026-01-07,1,1,0,0,1,9.333333333333334,0,0,0,0,10,10,0,0,0,101,1,0,0,0,11,3,11,0.4291534423828125,0,0,0
USR0012,2026-01-08,1,1,1,0,1,8.466666666666667,0,0,0,0,17,14,0,0,0,69,1,0,0,0,7,2,7,0.4291534423828125,0,0,0
USR0012,2026-01-09,1,1,0,0,1,8.683333333333334,0,0,0,0,18,15,0,0,0,72,1,0,0,0,10,4,10,0.4291534423828125,0,0,0
USR0012,2026-01-12,1,1,0,0,1,9.616666666666667,0,0,0,0,9,9,0,0,0,54,1,0,0,0,10,3,10,0.4291534423828125,0,0,0
USR0012,2026-01-13,1,1,0,0,1,9.25,0,0,0,0,13,10,0,0,0,52,1,0,0,0,5,2,5,0.4291534423828125,0,0,0
USR0012,2026-01-14,1,1,0,0,1,9.766666666666667,0,0,0,0,17,14,0,0,0,84,1,0,0,0,9,4,9,0.4291534423828125,0,0,0
USR0012,2026-01-15,1,1,0,0,1,9.85,0,0,0,0,8,7,0,0,0,61,1,0,0,0,9,3,9,0.4291534423828125,0,0,0
USR0012,2026-01-16,1,1,0,0,1,8.616666666666667,0,0,0,0,15,12,0,0,0,91,1,0,0,0,4,1,4,0.4291534423828125,0,0,0
USR0012,2026-01-19,1,1,1,0,1,8.433333333333334,0,0,0,0,17,12,0,0,0,40,1,0,0,0,7,0,7,0.4291534423828125,0,0,0
USR0012,2026-01-20,1,1,0,0,1,9.866666666666667,0,0,0,0,10,9,0,0,0,62,1,0,0,0,12,5,12,0.4291534423828125,0,0,0
USR0012,2026-01-21,1,1,0,0,1,8.583333333333334,0,0,0,0,10,10,0,0,0,64,1,0,0,0,6,2,6,0.4291534423828125,0,0,0
USR0012,2026-01-22,1,1,0,0,1,9.8,0,0,0,0,9,9,0,0,0,73,1,0,0,0,12,2,12,0.4291534423828125,0,0,0
USR0012,2026-01-23,1,1,0,0,1,8.9,0,0,0,0,17,15,0,0,0,63,1,0,0,0,9,0,9,0.4291534423828125,0,0,0
USR0012,2026-01-26,1,1,1,0,1,8.35,0,0,0,0,13,13,0,0,0,51,1,0,0,0,5,2,5,0.4291534423828125,0,0,0
USR0012,2026-01-27,1,1,0,0,1,9.816666666666666,0,0,0,0,20,17,0,0,0,63,1,0,0,0,8,1,8,0.4291534423828125,0,0,0
USR0012,2026-01-28,1,1,0,0,1,8.616666666666667,0,0,0,0,14,13,0,0,0,43,1,0,0,0,9,0,9,0.4291534423828125,0,0,0
USR0012,2026-01-29,1,1,0,0,1,9.433333333333334,0,0,0,0,10,10,0,0,0,112,1,0,0,0,7,3,7,0.4291534423828125,0,0,0
USR0012,2026-01-30,1,1,0,0,1,9.816666666666666,0,0,0,0,12,10,0,0,0,97,1,0,0,0,7,1,7,0.4291534423828125,0,0,0
USR0013,2026-01-01,1,1,0,0,1,8.866666666666667,0,0,0,0,12,11,0,0,0,108,1,0,0,0,7,1,7,0.4291534423828125,0,0,0
USR0013,2026-01-02,1,1,1,0,1,8.25,0,0,0,0,9,8,0,0,0,96,1,0,0,0,12,3,12,0.4291534423828125,0,0,0
USR0013,2026-01-05,1,1,1,0,1,8.283333333333333,0,0,0,0,15,14,0,0,0,101,1,0,0,0,7,1,7,0.4291534423828125,0,0,0
USR0013,2026-01-06,1,1,0,0,1,9.45,0,0,0,0,5,5,0,0,0,40,1,0,0,0,6,2,6,0.4291534423828125,0,0,0
USR0013,2026-01-07,1,1,0,0,1,9.75,0,0,0,0,5,5,0,0,0,110,1,0,0,0,10,1,10,0.4291534423828125,0,0,0
USR0013,2026-01-08,1,1,0,0,1,9.5,0,0,0,0,7,7,0,0,0,78,1,0,0,0,9,4,9,0.4291534423828125,0,0,0
USR0013,2026-01-09,1,1,0,0,1,8.716666666666667,0,0,0,0,6,6,0,0,0,89,1,0,0,0,12,2,12,0.4291534423828125,0,0,0
USR0013,2026-01-12,1,1,0,0,1,8.8,0,0,0,0,5,5,0,0,0,43,1,0,0,0,9,2,9,0.4291534423828125,0,0,0
USR0013,2026-01-13,1,1,0,0,1,9.733333333333333,0,0,0,0,5,5,0,0,0,115,1,0,0,0,8,1,8,0.4291534423828125,0,0,0
USR0013,2026-01-14,1,1,0,0,1,9.266666666666667,0,0,0,0,13,12,0,0,0,106,1,0,0,0,4,0,4,0.4291534423828125,0,0,0
USR0013,2026-01-15,1,1,0,0,1,8.566666666666666,0,0,0,0,17,16,0,0,0,59,1,0,0,0,8,3,8,0.4291534423828125,0,0,0
USR0013,2026-01-16,1,1,0,0,1,9.733333333333333,0,0,0,0,9,8,0,0,0,64,1,0,0,0,5,1,5,0.4291534423828125,0,0,0
USR0013,2026-01-19,1,1,0,0,1,8.666666666666666,0,0,0,0,8,8,0,0,0,73,1,0,0,0,12,5,12,0.4291534423828125,0,0,0
USR0013,2026-01-20,1,1,0,0,1,8.733333333333333,0,0,0,0,10,8,0,0,0,65,1,0,0,0,11,4,11,0.4291534423828125,0,0,0
USR0013,2026-01-21,1,1,0,0,1,9.8,0,0,0,0,20,15,0,0,0,55,1,0,0,0,8,0,8,0.4291534423828125,0,0,0
USR0013,2026-01-22,1,1,0,0,1,9.9,0,0,0,0,6,6,0,0,0,44,1,0,0,0,12,1,12,0.4291534423828125,0,0,0
USR0013,2026-01-23,1,1,0,0,1,9.466666666666667,0,0,0,0,19,15,0,0,0,74,1,0,0,0,11,2,11,0.4291534423828125,0,0,0
USR0013,2026-01-26,1,1,1,0,1,8.483333333333333,0,0,0,0,14,13,0,0,0,94,1,0,0,0,5,2,5,0.4291534423828125,0,0,0
USR0013,2026-01-27,1,1,0,0,1,8.866666666666667,0,0,0,0,9,9,0,0,0,100,1,0,0,0,6,0,6,0.4291534423828125,0,0,0
USR0013,2026-01-28,1,1,1,0,1,8.35,0,0,0,0,16,15,0,0,0,56,1,0,0,0,8,4,8,0.4291534423828125,0,0,0
USR0013,2026-01-29,1,1,0,0,1,9.916666666666666,0,0,0,0,20,17,0,0,0,85,1,0,0,0,4,1,4,0.4291534423828125,0,0,0
USR0013,2026-01-30,1,1,0,0,1,8.65,0,0,0,0,6,5,0,0,0,43,1,0,0,0,4,1,4,0.4291534423828125,0,0,0
USR0014,2026-01-01,1,1,0,0,1,9.433333333333334,0,0,0,0,5,4,0,0,0,94,1,0,0,0,11,5,11,0.4291534423828125,0,0,0
USR0014,2026-01-02,1,1,1,0,1,8.483333333333333,0,0,0,0,6,5,0,0,0,95,1,0,0,0,8,3,8,0.4291534423828125,0,0,0
USR0014,2026-01-05,1,1,0,0,1,9.483333333333333,0,0,0,0,16,13,0,0,0,106,1,0,0,0,8,3,8,0.4291534423828125,0,0,0
USR0014,2026-01-06,1,1,0,0,1,8.916666666666666,0,0,0,0,8,7,0,0,0,105,1,0,0,0,11,2,11,0.4291534423828125,0,0,0
USR0014,2026-01-07,1,1,0,0,1,8.866666666666667,0,0,0,0,9,9,0,0,0,70,1,0,0,0,7,1,7,0.4291534423828125,0,0,0
USR0014,2026-01-08,1,1,0,0,1,8.733333333333333,0,0,0,0,6,6,0,0,0,44,1,0,0,0,6,0,6,0.4291534423828125,0,0,0
USR0014,2026-01-09,1,1,0,0,1,8.833333333333334,0,0,0,0,17,14,0,0,0,104,1,0,0,0,8,1,8,0.4291534423828125,0,0,0
USR0014,2026-01-12,1,1,0,0,1,8.566666666666666,0,0,0,0,5,5,0,0,0,52,1,0,0,0,9,5,9,0.4291534423828125,0,0,0
USR0014,2026-01-13,1,1,0,0,1,8.583333333333334,0,0,0,0,9,9,0,0,0,60,1,0,0,0,8,4,8,0.4291534423828125,0,0,0
USR0014,2026-01-14,1,1,0,0,1,8.883333333333333,0,0,0,0,10,8,0,0,0,52,1,0,0,0,6,0,6,0.4291534423828125,0,0,0
USR0014,2026-01-15,1,1,1,0,1,8.316666666666666,0,0,0,0,11,10,0,0,0,74,1,0,0,0,10,2,10,0.4291534423828125,0,0,0
USR0014,2026-01-16,1,1,0,0,1,8.65,0,0,0,0,14,13,0,0,0,55,1,0,0,0,12,1,12,0.4291534423828125,0,0,0
USR0014,2026-01-19,1,1,0,0,1,8.55,0,0,0,0,13,12,0,0,0,81,1,0,0,0,7,2,7,0.4291534423828125,0,0,0
USR0014,2026-01-20,1,1,0,0,1,9.483333333333333,0,0,0,0,9,9,0,0,0,86,1,0,0,0,11,4,11,0.4291534423828125,0,0,0
USR0014,2026-01-21,1,1,0,0,1,9.7,0,0,0,0,13,11,0,0,0,44,1,0,0,0,8,3,8,0.4291534423828125,0,0,0
USR0014,2026-01-22,1,1,0,0,1,9.266666666666667,0,0,0,0,13,10,0,0,0,86,1,0,0,0,5,1,5,0.4291534423828125,0,0,0
USR0014,2026-01-23,1,1,0,0,1,9.616666666666667,0,0,0,0,20,18,0,0,0,105,1,0,0,0,6,0,6,0.4291534423828125,0,0,0
USR0014,2026-01-26,1,1,0,0,1,9.916666666666666,0,0,0,0,17,15,0,0,0,105,1,0,0,0,10,0,10,0.4291534423828125,0,0,0
USR0014,2026-01-27,1,1,0,0,1,9.833333333333334,0,0,0,0,8,8,0,0,0,78,1,0,0,0,10,2,10,0.4291534423828125,0,0,0
USR0014,2026-01-28,1,1,0,0,1,8.7,0,0,0,0,19,18,0,0,0,76,1,0,0,0,12,1,12,0.4291534423828125,0,0,0
USR0014,2026-01-29,1,1,0,0,1,8.7,0,0,0,0,17,14,0,0,0,110,1,0,0,0,11,2,11,0.4291534423828125,0,0,0
USR0014,2026-01-30,1,1,1,0,1,8.25,0,0,0,0,12,10,0,0,0,109,1,0,0,0,11,4,11,0.4291534423828125,0,0,0
USR0015,2026-01-01,1,1,0,0,1,8.85,0,0,0,0,13,12,0,0,0,113,1,0,0,0,6,2,6,0.4291534423828125,0,0,0
USR0015,2026-01-02,1,1,0,0,1,8.8,0,0,0,0,19,18,0,0,0,79,1,0,0,0,10,4,10,0.4291534423828125,0,0,0
USR0015,2026-01-05,1,1,0,0,1,8.533333333333333,0,0,0,0,18,13,0,0,0,89,1,0,0,0,7,2,7,0.4291534423828125,0,0,0
USR0015,2026-01-06,1,1,0,0,1,9.733333333333333,0,0,0,0,20,16,0,0,0,69,1,0,0,0,12,3,12,0.4291534423828125,0,0,0
USR0015,2026-01-07,1,1,0,0,1,9.25,0,0,0,0,18,14,0,0,0,82,1,0,0,0,9,3,9,0.4291534423828125,0,0,0
USR0015,2026-01-08,1,1,0,0,1,8.55,0,0,0,0,5,5,0,0,0,89,1,0,0,0,10,0,10,0.4291534423828125,0,0,0
USR0015,2026-01-09,1,1,0,0,1,9.316666666666666,0,0,0,0,8,8,0,0,0,103,1,0,0,0,9,1,9,0.4291534423828125,0,0,0
USR0015,2026-01-12,1,1,0,0,1,8.533333333333333,0,0,0,0,9,7,0,0,0,115,1,0,0,0,11,1,11,0.4291534423828125,0,0,0
USR0015,2026-01-13,1,1,0,0,1,8.716666666666667,1,0,0,0,16,13,0,0,0,111,1,0,0,0,9,1,9,0.4291534423828125,0,0,0
USR0015,2026-01-14,1,1,0,0,1,9.333333333333334,0,0,0,0,6,6,0,0,0,65,1,0,0,0,7,3,7,0.4291534423828125,0,0,0
USR0015,2026-01-15,1,1,0,0,1,8.6,0,0,0,0,20,16,0,0,0,85,1,0,0,0,7,2,7,0.4291534423828125,0,0,0
USR0015,2026-01-16,1,1,0,0,1,9.816666666666666,0,0,0,0,10,10,0,0,0,76,1,0,0,0,5,1,5,0.4291534423828125,0,0,0
USR0015,2026-01-19,1,1,0,0,1,9.3,0,0,0,0,5,4,0,0,0,104,1,0,0,0,10,3,10,0.4291534423828125,0,0,0
USR0015,2026-01-20,1,1,0,0,1,9.4,0,0,0,0,13,10,0,0,0,104,1,0,0,0,12,2,12,0.4291534423828125,0,0,0
USR0015,2026-01-21,1,1,0,0,1,8.6,0,0,0,0,8,6,0,0,0,102,1,0,0,0,6,1,6,0.4291534423828125,0,0,0
USR0015,2026-01-22,1,1,0,0,1,9.683333333333334,0,0,0,0,5,5,0,0,0,77,1,0,0,0,9,2,9,0.4291534423828125,0,0,0
USR0015,2026-01-23,1,1,0,0,1,9.85,0,0,0,0,9,9,0,0,0,84,1,0,0,0,8,1,8,0.4291534423828125,0,0,0
USR0015,2026-01-26,1,1,0,0,1,8.816666666666666,0,0,0,0,6,5,0,0,0,99,1,0,0,0,7,0,7,0.4291534423828125,0,0,0
USR0015,2026-01-27,1,1,0,0,1,8.9,0,0,0,0,10,10,0,0,0,117,1,0,0,0,10,3,10,0.4291534423828125,0,0,0
USR0015,2026-01-28,1,1,1,0,1,8.266666666666667,0,0,0,0,12,10,0,0,0,118,1,0,0,0,4,0,4,0.4291534423828125,0,0,0
USR0015,2026-01-29,1,1,0,0,1,8.733333333333333,0,0,0,0,15,14,0,0,0,48,1,0,0,0,10,3,10,0.4291534423828125,0,0,0
USR0015,2026-01-30,1,1,0,0,1,8.616666666666667,0,0,0,0,5,5,0,0,0,40,1,0,0,0,7,3,7,0.4291534423828125,0,0,0
