user_id,date,login_count,logout_count,after_hours_logon,weekend_logon,unique_pcs,avg_login_hour,device_connect_count,device_disconnect_count,after_hours_device,weekend_device,file_activity_count,unique_files,sensitive_file_activity,after_hours_file,weekend_file,http_request_count,unique_domains,after_hours_http,weekend_http,suspicious_domain_count,email_count,attachment_count,recipient_count,avg_email_size,after_hours_email,weekend_email,is_malicious_label,is_insider,total_activity_volume,rolling_activity_avg_7d,rolling_activity_std_7d,activity_volume_zscore,rolling_sensitive_file_avg,rolling_sensitive_file_std,sensitive_file_zscore,rolling_attachment_avg,rolling_attachment_std,attachment_zscore,rolling_file_avg,rolling_file_std,file_activity_zscore,unusual_login_indicator,unusual_usb_indicator,unusual_file_indicator,unusual_web_indicator,unusual_email_indicator,activity_deviation_score
USR0004,2026-01-09,1,1,0,0,1,8.85,0,0,0,0,9,7,0,0,0,66,1,0,0,0,8,0,8,0.4291534423828125,0,0,0,0,84,107.0,19.43193248238579,-1.1836187687893889,0.0,0.5,0.0,1.6666666666666667,1.505545305418162,0.0,13.833333333333334,5.776388721914987,-0.8367396250526208,0,0,0,0,0,0.2315
USR0004,2026-01-12,1,1,0,0,1,8.65,0,0,0,0,14,13,0,0,0,55,1,0,0,0,12,1,12,0.4291534423828125,0,0,0,0,82,103.71428571428571,19.754444948874045,-1.0992101155200196,0.0,0.5,0.0,1.4285714285714286,1.511857892036909,0.0,13.142857142857142,5.5805785670356025,0.15359390551474147,0,0,0,0,0,0.2315
USR0004,2026-01-13,1,1,0,0,1,8.816666666666666,0,0,0,0,17,15,0,0,0,93,1,0,0,0,5,0,5,0.4291534423828125,0,0,0,0,116,103.57142857142857,19.93202735011455,0.6235477811794194,0.0,0.5,0.0,1.1428571428571428,1.3451854182690985,0.0,12.857142857142858,5.459809869356607,0.7587914674664932,0,0,0,0,0,0.2416
USR0004,2026-01-14,1,1,1,0,1,8.316666666666666,0,0,0,0,7,7,0,0,0,113,1,0,0,0,4,1,4,0.4291534423828125,0,0,0,0,125,104.42857142857143,20.37856016223213,1.0094642804820866,0.0,0.5,0.0,0.7142857142857143,1.1126972805283737,0.25677629550654774,14.428571428571429,4.68533680244878,-1.585493581739717,1,0,0,0,0,0.4555
USR0004,2026-01-15,1,1,0,0,1,8.9,0,0,0,0,8,7,0,0,0,104,1,0,0,0,5,1,5,0.4291534423828125,0,0,0,0,118,110.28571428571429,19.396857870234943,0.39770800847716214,0.0,0.5,0.0,0.42857142857142855,0.5345224838248491,1.0690449676496967,12.857142857142858,5.11300861947808,-0.9499578855860915,0,0,0,0,0,0.2619
USR0004,2026-01-16,1,1,0,0,1,8.9,0,0,0,0,12,11,0,0,0,80,1,0,0,0,7,1,7,0.4291534423828125,0,0,0,0,100,109.85714285714286,19.152272027347664,-0.5146722458342163,0.0,0.5,0.0,0.5714285714285714,0.534522483824849,0.8017837257372729,11.285714285714286,4.572172558506721,0.1562245748920291,0,0,0,0,0,0.249
USR0004,2026-01-19,1,1,0,0,1,9.3,0,0,0,0,12,11,0,0,0,45,1,0,0,0,10,0,10,0.4291534423828125,0,0,0,0,68,105.57142857142857,17.145039543622552,-2.191387688306851,0.0,0.5,0.0,0.5714285714285714,0.534522483824849,0.0,10.571428571428571,3.86683086679272,0.36944243950248956,0,0,0,0,0,0.2315
USR0004,2026-01-20,1,1,0,0,1,8.583333333333334,0,0,0,0,14,12,0,0,0,69,1,0,0,0,10,0,10,0.4291534423828125,0,0,0,0,94,99.0,21.610182784974306,-0.2313724066913738,0.0,0.5,0.0,0.5714285714285714,0.534522483824849,0.0,11.285714285714286,3.5456210417116716,0.7655318158241115,0,0,0,0,0,0.2315
USR0004,2026-01-21,1,1,0,0,1,9.85,0,0,0,0,10,9,0,0,0,43,1,0,0,0,10,2,10,0.4291534423828125,0,0,0,0,64,100.42857142857143,20.767419538443242,-1.7541212263342263,0.0,0.5,0.0,0.5714285714285714,0.534522483824849,2.672612419124243,12.0,3.5118845842842448,-0.5694947974514997,0,0,0,0,1,0.2933
USR0004,2026-01-22,1,1,1,0,1,8.383333333333333,0,0,0,0,10,10,0,0,0,49,1,0,0,0,8,2,8,0.4291534423828125,0,0,0,0,68,97.85714285714286,24.25165679170924,-1.2311382728849243,0.0,0.5,0.0,0.7142857142857143,0.7559289460184546,1.700840128541522,11.428571428571429,3.457221565416504,-0.41321373291830765,1,0,0,0,0,0.476
USR0004,2026-01-23,1,1,0,0,1,8.8,0,0,0,0,12,11,0,0,0,110,1,0,0,0,7,5,7,0.4291534423828125,0,0,0,0,130,91.0,25.03996805109782,1.5575099744702006,0.0,0.5,0.0,1.0,0.8164965809277261,4.898979485566356,10.428571428571429,2.439750182371331,0.6440940481460323,0,0,0,0,1,0.3842
USR0004,2026-01-26,1,1,0,0,1,8.766666666666667,0,0,0,0,6,6,0,0,0,95,1,0,0,0,5,1,5,0.4291534423828125,0,0,0,0,107,91.71428571428571,26.21522640066446,0.5830853433074625,0.0,0.5,0.0,1.5714285714285714,1.7182493859684491,0.0,11.142857142857142,1.9518001458970637,-2.634930196961043,0,0,0,0,0,0.2409
USR0004,2026-01-27,1,1,0,0,1,8.816666666666666,0,0,0,0,7,6,0,0,0,54,1,0,0,0,6,1,6,0.4291534423828125,0,0,0,0,68,90.14285714285714,24.660552652827075,-0.8979059575260042,0.0,0.5,0.0,1.5714285714285714,1.7182493859684491,0.0,10.857142857142858,2.544836041121405,-1.5156744068443688,0,0,0,0,0,0.2315
USR0004,2026-01-28,1,1,0,0,1,9.816666666666666,0,0,0,0,15,14,0,0,0,50,1,0,0,0,8,0,8,0.4291534423828125,0,0,0,0,74,85.57142857142857,25.481085422048125,-0.4541183540563037,0.0,0.5,0.0,1.5714285714285714,1.7182493859684491,0.0,10.142857142857142,2.8535691936340233,1.7021289926939818,0,0,0,0,0,0.2315
USR0004,2026-01-29,1,1,0,0,1,9.883333333333333,0,0,0,0,16,15,0,0,0,117,1,0,0,0,11,3,11,0.4291534423828125,0,0,0,0,145,86.42857142857143,24.88545186018758,2.3536413524052873,0.0,0.5,0.0,1.5714285714285714,1.7182493859684491,0.8314109932105399,10.571428571428571,3.3594217189442404,1.6159243711377376,0,0,0,0,0,0.2914
USR0004,2026-01-30,1,1,0,0,1,9.55,0,0,0,0,20,15,0,0,0,61,1,0,0,0,11,2,11,0.4291534423828125,0,0,0,0,93,93.71428571428571,33.45999743830576,-0.0213474527486956,0.0,0.5,0.0,2.0,1.632993161855452,0.0,10.857142857142858,3.7606990231680513,2.4311589644722766,0,0,0,0,0,0.2315
USR0005,2026-01-01,1,1,1,0,1,8.3,1,0,0,0,13,11,0,0,0,45,1,0,0,0,7,1,7,0.4291534423828125,0,0,0,0,67,67.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,1,1,0,0,0,0.735
USR0005,2026-01-02,1,1,0,0,1,8.8,0,0,0,0,19,18,0,0,0,79,1,0,0,0,10,4,10,0.4291534423828125,0,0,0,0,109,67.0,1.0,10.0,0.0,1.0,0.0,1.0,1.0,3.0,13.0,1.0,6.0,0,0,1,0,1,0.779
USR0005,2026-01-05,1,1,0,0,1,9.683333333333334,0,0,0,0,15,15,0,0,0,45,1,0,0,0,10,4,10,0.4291534423828125,0,0,0,0,71,88.0,29.698484809834994,-0.5724197752462528,0.0,0.5,0.0,2.5,2.1213203435596424,0.7071067811865476,16.0,4.242640687119285,-0.23570226039551587,0,0,0,0,1,0.2469
USR0005,2026-01-06,1,1,1,0,1,8.25,0,0,0,0,12,12,0,0,0,54,1,0,0,0,6,2,6,0.4291534423828125,0,0,0,0,73,82.33333333333333,23.180451534284945,-0.4026381159801354,0.0,0.5,0.0,3.0,1.7320508075688772,0.0,15.666666666666666,3.055050463303893,-1.200198396297958,1,0,0,0,0,0.4256
USR0005,2026-01-07,1,1,0,0,1,9.316666666666666,0,0,0,0,8,8,0,0,0,103,1,0,0,0,9,1,9,0.4291534423828125,0,0,0,0,121,80.0,19.493588689617926,2.103255621774566,0.0,0.5,0.0,2.75,1.5,0.0,14.75,3.0956959368344514,-2.1804467033355706,0,0,0,0,0,0.2668
USR0005,2026-01-08,1,1,0,0,1,9.683333333333334,0,0,0,0,9,8,0,0,0,105,1,0,0,0,5,1,5,0.4291534423828125,0,0,0,0,120,88.2,24.923884127479006,1.2758846027911017,0.0,0.5,0.0,2.4,1.51657508881031,0.0,13.4,4.03732584763727,-1.089830290159754,0,0,0,0,0,0.2525
USR0005,2026-01-09,1,1,1,0,1,8.35,0,0,0,0,14,12,0,0,0,76,1,0,0,0,7,0,7,0.4291534423828125,0,0,0,0,98,93.5,25.79728667902886,0.17443694974549945,0.0,0.5,0.0,2.1666666666666665,1.4719601443879744,0.0,12.666666666666666,4.033195589934446,0.3305898024536433,1,0,0,0,0,0.4294
USR0005,2026-01-12,1,1,0,0,1,9.816666666666666,0,0,0,0,10,10,0,0,0,76,1,0,0,0,5,1,5,0.4291534423828125,0,0,0,0,92,94.14285714285714,23.61093370614958,-0.09075698443467407,0.0,0.5,0.0,1.8571428571428572,1.5735915849388862,0.0,12.857142857142858,3.7161167647860327,-0.7688517444384896,0,0,0,0,0,0.2315
USR0005,2026-01-13,1,1,0,0,1,9.883333333333333,0,0,0,0,9,8,0,0,0,72,1,0,0,0,10,1,10,0.4291534423828125,0,0,0,0,92,97.71428571428571,20.507838222772982,-0.27863910628767613,0.0,0.5,0.0,1.8571428571428572,1.5735915849388862,0.0,12.428571428571429,3.8668308667927223,-0.8866618548059744,0,0,0,0,0,0.2315
USR0005,2026-01-14,1,1,0,0,1,8.583333333333334,0,0,0,0,5,5,0,0,0,41,1,0,0,0,7,4,7,0.4291534423828125,0,0,0,0,54,95.28571428571429,19.947550273273205,-2.0697135096850015,0.0,0.5,0.0,1.4285714285714286,1.2724180205607034,2.0208992091258233,11.0,2.7080128015453204,-2.2156468376279888,0,0,0,0,1,0.2774
USR0005,2026-01-15,1,1,0,0,1,9.333333333333334,1,0,0,0,20,16,0,0,0,44,1,0,0,0,11,4,11,0.4291534423828125,0,0,0,0,77,92.85714285714286,24.01685915788165,-0.6602504829170802,0.0,0.5,0.0,1.4285714285714286,1.2724180205607034,2.0208992091258233,9.571428571428571,2.8784916685156987,3.6229291689938945,0,1,1,0,1,0.8088
USR0005,2026-01-16,1,1,0,0,1,9.616666666666667,0,0,0,0,6,6,0,0,0,98,1,0,0,0,10,1,10,0.4291534423828125,0,0,0,0,115,93.42857142857143,23.507850765628223,0.9176265744790683,0.0,0.5,0.0,1.7142857142857142,1.6035674514745462,0.0,10.714285714285714,4.8892496259407645,-0.9642145676656088,0,0,0,0,0,0.2465
USR0005,2026-01-19,1,1,0,0,1,9.733333333333333,0,0,0,0,18,14,0,0,0,58,1,0,0,0,4,2,4,0.4291534423828125,0,0,0,0,81,92.57142857142857,22.419166969783856,-0.5161399880300784,0.0,0.5,0.0,1.7142857142857142,1.6035674514745462,0.17817416127494967,10.428571428571429,5.126959555693246,1.4767872633246848,0,0,0,0,0,0.2353
USR0005,2026-01-20,1,1,0,0,1,9.366666666666667,0,0,0,0,8,8,0,0,0,86,1,0,0,0,6,1,6,0.4291534423828125,0,0,0,0,101,87.0,19.06130460732772,0.7344722876218028,0.0,0.5,0.0,1.8571428571428572,1.5735915849388862,0.0,11.714285714285714,5.794085654478071,-0.6410477745379991,0,0,0,0,0,0.2434
USR0005,2026-01-21,1,1,0,0,1,8.816666666666666,0,0,0,0,14,13,0,0,0,119,1,0,0,0,9,2,9,0.4291534423828125,0,0,0,0,143,87.42857142857143,19.380893880805584,2.8673305221729377,0.0,0.5,0.0,2.0,1.414213562373095,0.0,10.857142857142858,5.843188953205017,0.537866765566989,0,0,0,0,0,0.2805
USR0005,2026-01-22,1,1,0,0,1,9.866666666666667,0,0,0,0,5,5,0,0,0,81,1,0,0,0,4,1,4,0.4291534423828125,0,0,0,0,91,94.71428571428571,28.721155302403172,-0.12932229484427893,0.0,0.5,0.0,2.142857142857143,1.3451854182690985,0.0,11.428571428571429,5.94017796751194,-1.082218658048734,0,0,0,0,0,0.2315
USR0005,2026-01-23,1,1,0,0,1,9.716666666666667,0,0,0,0,8,8,0,0,0,55,1,0,0,0,7,3,7,0.4291534423828125,0,0,0,0,71,94.57142857142857,28.73938727517309,-0.8201785356708376,0.0,0.5,0.0,2.142857142857143,1.3451854182690985,0.6371930928643098,10.857142857142858,6.3882332306768355,-0.4472508679587051,0,0,0,0,0,0.2454
USR0005,2026-01-26,1,1,0,0,1,8.85,0,0,0,0,11,9,0,0,0,59,1,0,0,0,10,0,10,0.4291534423828125,0,0,0,0,81,97.0,25.245461638348647,-0.6337772796238156,0.0,0.5,0.0,2.0,1.1547005383792515,0.0,11.285714285714286,6.019808571549035,-0.04746235404637886,0,0,0,0,0,0.2315
USR0005,2026-01-27,1,1,0,0,1,8.733333333333333,0,0,0,0,12,11,0,0,0,54,1,0,0,0,6,2,6,0.4291534423828125,0,0,0,0,73,97.57142857142857,24.757875129994108,-0.992469201917104,0.0,0.5,0.0,1.4285714285714286,0.9759000729485331,0.5855400437691199,10.0,4.654746681256313,0.4296689244236598,0,0,0,0,0,0.2442
USR0005,2026-01-28,1,1,0,0,1,8.6,0,0,0,0,8,8,0,0,0,61,1,0,0,0,11,1,11,0.4291534423828125,0,0,0,0,81,91.57142857142857,24.91891612715892,-0.42423308130592635,0.0,0.5,0.0,1.5714285714285714,0.9759000729485331,0.0,10.857142857142858,4.336994790119514,-0.6587840187523315,0,0,0,0,0,0.2315
USR0005,2026-01-29,1,1,0,0,1,8.583333333333334,0,0,0,0,11,10,0,0,0,72,1,0,0,0,4,2,4,0.4291534423828125,0,0,0,0,88,91.57142857142857,24.91891612715892,-0.14332198692767778,0.0,0.5,0.0,1.4285714285714286,0.9759000729485331,0.5855400437691199,9.428571428571429,3.047247001100219,0.5156879540323451,0,0,0,0,0,0.2442
USR0005,2026-01-30,1,1,0,0,1,9.833333333333334,0,0,0,0,17,14,0,0,0,110,1,0,0,0,8,1,8,0.4291534423828125,0,0,0,0,136,89.71428571428571,24.581254956533343,1.8829679106115864,0.0,0.5,0.0,1.5714285714285714,0.9759000729485331,0.0,9.857142857142858,3.0237157840738167,2.362277956307671,0,0,0,0,0,0.263
USR0006,2026-01-01,1,1,0,0,1,9.45,0,0,0,0,17,14,0,0,0,110,1,0,0,0,12,1,12,0.4291534423828125,0,0,0,0,140,140.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,17.0,1.0,0.0,0,0,0,0,0,0.2535
USR0006,2026-01-02,1,1,0,0,1,9.5,1,0,0,0,16,11,0,0,0,68,1,0,0,0,8,1,8,0.4291534423828125,0,0,0,0,94,140.0,1.0,-3.0,0.0,1.0,0.0,1.0,1.0,0.0,17.0,1.0,-1.0,0,1,0,0,0,0.5
USR0006,2026-01-05,1,1,0,0,1,9.833333333333334,0,0,0,0,9,8,0,0,0,111,1,0,0,0,7,2,7,0.4291534423828125,0,0,0,0,128,117.0,32.526911934581186,0.3381815040457401,0.0,0.5,0.0,1.0,0.5,2.0,16.5,1.0,-3.0,0,0,0,0,0,0.283
USR0006,2026-01-06,1,1,1,0,1,8.416666666666666,0,0,0,0,12,11,0,0,0,93,1,0,0,0,6,1,6,0.4291534423828125,0,0,0,0,112,120.66666666666667,23.860706890897706,-0.3632191915476234,0.0,0.5,0.0,1.3333333333333333,0.5773502691896258,0.0,14.0,4.358898943540674,-0.4588314677411235,1,0,0,0,0,0.4256
USR0006,2026-01-07,1,1,1,0,1,8.35,0,0,0,0,13,11,0,0,0,98,1,0,0,0,8,2,8,0.4291534423828125,0,0,0,0,120,118.5,19.958289839896935,0.0751567399828755,0.0,0.5,0.0,1.25,0.5,1.5,13.5,3.696845502136472,-0.13525044520011487,1,0,0,0,0,0.4717
USR0006,2026-01-08,1,1,0,0,1,9.616666666666667,0,0,0,0,20,17,0,0,0,98,1,0,0,0,4,0,4,0.4291534423828125,0,0,0,0,123,118.8,17.29739864835172,0.24281107728301235,0.0,0.5,0.0,1.4,0.5477225575051662,0.0,13.4,3.2093613071762426,2.056483944404194,0,0,0,0,0,0.2354
USR0006,2026-01-09,1,1,0,0,1,9.3,0,0,0,0,8,8,0,0,0,116,1,0,0,0,5,1,5,0.4291534423828125,0,0,0,0,130,119.5,15.56598856481656,0.6745475853511099,0.0,0.5,0.0,1.1666666666666667,0.752772652709081,0.0,14.5,3.9370039370059056,-1.6510016510024765,0,0,0,0,0,0.2425
USR0006,2026-01-12,1,1,0,0,1,9.55,0,0,0,0,17,14,0,0,0,63,1,0,0,0,4,1,4,0.4291534423828125,0,0,0,0,85,121.0,14.75353065088715,-2.4400938901926685,0.0,0.5,0.0,1.1428571428571428,0.6900655593423541,0.0,13.571428571428571,4.353433237386437,0.7875557615372449,0,0,0,0,0,0.2315
USR0006,2026-01-13,1,1,0,0,1,9.783333333333333,0,0,0,0,7,6,0,0,0,98,1,0,0,0,5,1,5,0.4291534423828125,0,0,0,0,111,113.14285714285714,17.363069730787537,-0.12341464822072941,0.0,0.5,0.0,1.1428571428571428,0.6900655593423541,0.0,13.571428571428571,4.353433237386437,-1.5094818762797193,0,0,0,0,0,0.2315
USR0006,2026-01-14,1,1,1,0,1,8.333333333333334,0,0,0,0,5,5,0,0,0,90,1,0,0,0,5,0,5,0.4291534423828125,0,0,0,0,101,115.57142857142857,15.306394555404424,-0.9519830760068607,0.0,0.5,0.0,1.1428571428571428,0.6900655593423541,0.0,12.285714285714286,4.820590756130958,-1.5113737411640094,1,0,0,0,0,0.4256
USR0006,2026-01-15,1,1,0,0,1,9.7,0,0,0,0,18,15,0,0,0,114,1,0,0,0,6,0,6,0.4291534423828125,0,0,0,0,139,111.71428571428571,15.052289811567821,1.8127284703716622,0.0,0.5,0.0,0.8571428571428571,0.6900655593423541,0.0,11.714285714285714,5.468524655221178,1.1494351186133687,0,0,0,0,0,0.2618
USR0006,2026-01-16,1,1,0,0,1,9.516666666666667,0,0,0,0,16,12,0,0,0,83,1,0,0,0,9,2,9,0.4291534423828125,0,0,0,0,109,115.57142857142857,18.256114435599766,-0.35995767854161564,0.0,0.5,0.0,0.7142857142857143,0.7559289460184544,1.7008401285415224,12.571428571428571,5.968169536721256,0.5744762120908162,0,0,0,0,0,0.2697
USR0006,2026-01-19,1,1,0,0,1,8.583333333333334,0,0,0,0,8,8,0,0,0,88,1,0,0,0,12,4,12,0.4291534423828125,0,0,0,0,109,114.0,18.284784202536635,-0.2734514088116147,0.0,0.5,0.0,0.7142857142857143,0.7559289460184544,4.346591439606113,13.0,6.110100926607787,-0.8183170883849714,0,0,0,0,1,0.3366
USR0006,2026-01-20,1,1,1,0,1,8.383333333333333,0,0,0,0,20,17,0,0,0,67,1,0,0,0,10,2,10,0.4291534423828125,0,0,0,0,98,112.0,17.897858344878397,-0.7822164937407834,0.0,0.5,0.0,1.2857142857142858,1.3801311186847085,0.5175491695067655,11.285714285714286,5.468524655221178,1.5935350508048973,1,0,0,0,0,0.4408
USR0006,2026-01-21,1,1,0,0,1,9.633333333333333,0,0,0,0,19,14,0,0,0,117,1,0,0,0,8,2,8,0.4291534423828125,0,0,0,0,145,107.42857142857143,16.57163382467304,2.2672132976707178,0.0,0.5,0.0,1.4285714285714286,1.3972762620115438,0.40895890595459816,13.0,6.110100926607787,0.9819805060619656,0,0,0,0,0,0.2795
USR0006,2026-01-22,1,1,0,0,1,8.65,0,0,0,0,9,9,0,0,0,111,1,0,0,0,10,1,10,0.4291534423828125,0,0,0,0,131,116.0,18.448125469362278,0.8130907405693466,0.0,0.5,0.0,1.5714285714285714,1.3972762620115438,0.0,13.285714285714286,6.369570517030844,-0.672841956024385,0,0,0,0,0,0.2447
USR0006,2026-01-23,1,1,1,0,1,8.35,0,0,0,0,9,8,0,0,0,62,1,0,0,0,7,1,7,0.4291534423828125,0,0,0,0,79,118.85714285714286,19.082527535493224,-2.0886720998048687,0.0,0.5,0.0,1.5714285714285714,1.3972762620115438,0.0,13.571428571428571,6.078847008469695,-0.7520223103261476,1,0,0,0,0,0.4256
USR0006,2026-01-26,1,1,1,0,1,8.433333333333334,0,0,0,0,18,14,0,0,0,108,1,0,0,0,10,2,10,0.4291534423828125,0,0,0,0,137,115.71428571428571,23.753696454196238,0.896101132165223,0.0,0.5,0.0,1.7142857142857142,1.2535663410560174,0.22792115291927598,14.142857142857142,5.27347359996462,0.7314235643786545,1,0,0,0,0,0.4521
USR0006,2026-01-27,1,1,0,0,1,8.75,0,0,0,0,18,16,0,0,0,75,1,0,0,0,11,3,11,0.4291534423828125,0,0,0,0,105,115.42857142857143,23.436845228949096,-0.4449648118890209,0.0,0.5,0.0,2.0,1.0,1.0,14.142857142857142,5.27347359996462,0.7314235643786545,0,0,0,0,0,0.2535
USR0006,2026-01-28,1,1,0,0,1,9.366666666666667,0,0,0,0,9,8,0,0,0,67,1,0,0,0,5,0,5,0.4291534423828125,0,0,0,0,82,114.85714285714286,23.667337347975096,-1.3882906376011925,0.0,0.5,0.0,2.142857142857143,1.0690449676496976,0.0,14.428571428571429,5.442338432975996,-0.9974703880374013,0,0,0,0,0,0.2315
USR0006,2026-01-29,1,1,1,0,1,8.316666666666666,0,0,0,0,9,8,0,0,0,83,1,0,0,0,9,2,9,0.4291534423828125,0,0,0,0,102,111.0,26.77685567799176,-0.33611115913797207,0.0,0.5,0.0,1.5714285714285714,0.9759000729485331,0.43915503282684,14.571428571428571,5.255382728122436,-1.0601375503281465,1,0,0,0,0,0.4385
USR0006,2026-01-30,1,1,0,0,1,8.55,0,0,0,0,14,11,0,0,0,86,1,0,0,0,6,1,6,0.4291534423828125,0,0,0,0,107,111.57142857142857,26.49438395117691,-0.172543305020893,0.0,0.5,0.0,1.5714285714285714,0.9759000729485331,0.0,13.0,5.0,0.2,0,0,0,0,0,0.2315
USR0007,2026-01-01,1,1,0,0,1,9.433333333333334,0,0,0,0,13,11,0,0,0,52,1,0,0,0,10,3,10,0.4291534423828125,0,0,0,0,76,76.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,13.0,1.0,0.0,0,0,0,0,1,0.3015
USR0007,2026-01-02,1,1,1,0,1,8.466666666666667,0,0,0,0,5,5,0,0,0,53,1,0,0,0,12,4,12,0.4291534423828125,0,0,0,0,71,76.0,1.0,-3.0,0.0,1.0,0.0,3.0,1.0,1.0,13.0,1.0,-3.0,1,0,0,0,1,0.4551
USR0007,2026-01-05,1,1,1,0,1,8.3,0,0,0,0,13,9,0,0,0,72,1,0,0,0,7,2,7,0.4291534423828125,0,0,0,0,93,73.5,3.5355339059327378,5.5154328932550705,0.0,0.5,0.0,3.5,0.7071067811865476,0.0,9.0,5.656854249492381,0.7071067811865475,1,0,0,0,0,0.5489
USR0007,2026-01-06,1,1,0,0,1,9.766666666666667,0,0,0,0,13,10,0,0,0,47,1,0,0,0,11,1,11,0.4291534423828125,0,0,0,0,72,80.0,11.532562594670797,-0.693687975619296,0.0,0.5,0.0,3.0,1.0,0.0,10.333333333333334,4.618802153517006,0.5773502691896256,0,0,0,0,0,0.2315
USR0007,2026-01-07,1,1,0,0,1,9.7,0,0,0,0,17,15,0,0,0,53,1,0,0,0,5,0,5,0.4291534423828125,0,0,0,0,76,78.0,10.23067283548187,-0.1954905637353224,0.0,0.5,0.0,2.5,1.2909944487358056,0.0,11.0,4.0,1.5,0,0,0,0,0,0.2315
USR0007,2026-01-08,1,1,0,0,1,9.25,0,0,0,0,13,10,0,0,0,52,1,0,0,0,5,2,5,0.4291534423828125,0,0,0,0,71,77.6,8.905054744357274,-0.7411520972605039,0.0,0.5,0.0,2.0,1.5811388300841898,0.0,12.2,4.3817804600413295,0.1825741858350555,0,0,0,0,0,0.2315
USR0007,2026-01-09,1,1,1,0,1,8.433333333333334,0,0,0,0,17,15,0,0,0,55,1,0,0,0,9,0,9,0.4291534423828125,0,0,0,0,82,76.5,8.408329203831162,0.6541133043998784,0.0,0.5,0.0,2.0,1.4142135623730951,0.0,12.333333333333334,3.9327683210007005,1.1866111313364178,1,0,0,0,0,0.44
USR0007,2026-01-12,1,1,0,0,1,8.7,0,0,0,0,8,7,0,0,0,58,1,0,0,0,11,2,11,0.4291534423828125,0,0,0,0,78,77.28571428571429,7.952238379104038,0.08982196964349366,0.0,0.5,0.0,1.7142857142857142,1.4960264830861913,0.19098210422376916,13.0,4.0,-1.25,0,0,0,0,0,0.237
USR0007,2026-01-13,1,1,0,0,1,9.866666666666667,0,0,0,0,10,9,0,0,0,62,1,0,0,0,12,5,12,0.4291534423828125,0,0,0,0,85,77.57142857142857,7.934253648099545,0.9362659372946518,0.0,0.5,0.0,1.5714285714285714,1.3972762620115438,2.4537534357275894,12.285714285714286,4.423960733486292,-0.5166669469765014,0,0,0,0,1,0.3055
USR0007,2026-01-14,1,1,0,0,1,8.616666666666667,0,0,0,0,19,15,0,0,0,117,1,0,0,0,4,1,4,0.4291534423828125,0,0,0,0,141,79.57142857142857,7.764387566686397,7.911579748045378,0.0,0.5,0.0,1.7142857142857142,1.7043362064926932,0.0,13.0,3.3166247903554007,1.8090680674665813,0,0,0,0,0,0.3804
USR0007,2026-01-15,1,1,0,0,1,9.75,0,0,0,0,18,17,0,0,0,83,1,0,0,0,4,0,4,0.4291534423828125,0,0,0,0,106,86.42857142857143,24.582223542342835,0.7961618499529475,0.0,0.5,0.0,1.5714285714285714,1.7182493859684491,0.0,13.857142857142858,4.017817460121496,1.0311212950754276,0,0,0,0,0,0.2445
USR0007,2026-01-16,1,1,0,0,1,8.733333333333333,0,0,0,0,17,14,0,0,0,82,1,0,0,0,10,1,10,0.4291534423828125,0,0,0,0,110,91.28571428571429,24.615132782594568,0.7602756353001936,0.0,0.5,0.0,1.4285714285714286,1.8126539343499313,0.0,14.571428571428571,4.276179870598791,0.5679301390639018,0,0,0,0,0,0.2439
USR0007,2026-01-19,1,1,0,0,1,8.65,0,0,0,0,20,16,0,0,0,79,1,0,0,0,12,2,12,0.4291534423828125,0,0,0,0,112,96.14285714285714,24.450143635764668,0.6485500900676788,0.0,0.5,0.0,1.5714285714285714,1.7182493859684491,0.24942329796316198,14.571428571428571,4.276179870598791,1.2694908990840155,0,0,0,0,0,0.2476
USR0007,2026-01-20,1,1,0,0,1,9.583333333333334,0,0,0,0,17,14,0,0,0,110,1,0,0,0,10,3,10,0.4291534423828125,0,0,0,0,138,102.0,22.23360819420305,1.6191703877100005,0.0,0.5,0.0,1.5714285714285714,1.7182493859684491,0.8314109932105399,15.571428571428571,4.649628761422533,0.30724419128342706,0,0,0,0,0,0.278
USR0007,2026-01-21,1,1,0,0,1,9.7,0,0,0,0,5,5,0,0,0,100,1,0,0,0,8,2,8,0.4291534423828125,0,0,0,0,114,110.0,23.853720883753113,0.16768872326012751,0.0,0.5,0.0,2.0,1.6329931618554518,0.0,15.571428571428571,4.649628761422533,-2.27360701549736,0,0,0,0,0,0.2342
USR0007,2026-01-22,1,1,0,0,1,8.9,0,0,0,0,5,4,0,0,0,55,1,0,0,0,11,2,11,0.4291534423828125,0,0,0,0,72,115.14285714285714,19.239097097911234,-2.242457477255578,0.0,0.5,0.0,2.0,1.6329931618554518,0.0,15.142857142857142,5.520524474738835,-1.8372995517490176,0,0,0,0,0,0.2315
USR0007,2026-01-23,1,1,0,0,1,8.566666666666666,0,0,0,0,12,11,0,0,0,105,1,0,0,0,6,0,6,0.4291534423828125,0,0,0,0,124,113.28571428571429,22.910800114896933,0.4676521841469484,0.0,0.5,0.0,1.5714285714285714,0.9759000729485329,0.0,14.428571428571429,6.528326555791127,-0.372005200385863,0,0,0,0,0,0.239
