user,day,logon_count,logon_after_hours,logon_unique_pc,device_count,device_after_hours,device_unique_pc,file_count,file_unique_pc,email_count,email_unique_pc,email_size_sum,email_attachments_sum,hour,after_hours,auth_event,privilege_event,file_event,usb_event,network_event,process_event,email_event,remote,log_bytes,log_files,indicator_count,label
AIP0394,2010-02-08,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIP0394,2010-02-09,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIP0394,2010-02-10,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIP0394,2010-02-11,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIP0394,2010-02-12,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIP0982,2010-01-04,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,280373.0,4.0,0,0,1,0,0.0,0.0,0.0,0,10.0,0,12.543879705164343,0.0,0,0
AIP0982,2010-01-05,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,281071.0,6.0,0,0,1,0,0.0,0.0,0.0,0,10.0,0,12.546366143253165,0.0,0,0
AIP0982,2010-01-06,2.0,1.0,1.0,4.0,1.0,1.0,16.0,1.0,10.0,1.0,248206.0,10.0,0,0,1,0,16.0,4.0,0.0,0,10.0,0,12.422018354416991,2.833213344056216,0,0
AIP0982,2010-01-07,3.0,1.0,1.0,2.0,1.0,1.0,27.0,1.0,10.0,1.0,277420.0,13.0,0,0,1,0,27.0,2.0,0.0,0,10.0,0,12.533291486953564,3.332204510175204,0,0
AIP0982,2010-01-08,3.0,1.0,1.0,2.0,1.0,1.0,27.0,1.0,10.0,1.0,299973.0,6.0,0,0,1,0,27.0,2.0,0.0,0,10.0,0,12.611451083215899,3.332204510175204,0,0
AIP0982,2010-01-11,2.0,1.0,1.0,4.0,1.0,1.0,27.0,1.0,10.0,1.0,299172.0,3.0,0,0,1,0,27.0,4.0,0.0,0,10.0,0,12.608777280368816,3.332204510175204,0,0
AIP0982,2010-01-12,3.0,1.0,1.0,2.0,1.0,1.0,20.0,1.0,10.0,1.0,323980.0,10.0,0,0,1,0,20.0,2.0,0.0,0,10.0,0,12.68844015107965,3.044522437723423,0,0
AIP0982,2010-01-13,3.0,1.0,1.0,2.0,1.0,1.0,22.0,1.0,10.0,1.0,321090.0,1.0,0,0,1,0,22.0,2.0,0.0,0,10.0,0,12.679479851033285,3.1354942159291497,0,0
AIP0982,2010-01-14,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,245933.0,6.0,0,0,1,0,0.0,0.0,0.0,0,10.0,0,12.412818486234652,0.0,0,0
AIP0982,2010-01-15,3.0,1.0,1.0,6.0,1.0,1.0,27.0,1.0,3.0,1.0,82360.0,1.0,0,0,1,0,27.0,6.0,0.0,0,3.0,0,11.31886730288443,3.332204510175204,0,0
AIP0982,2010-01-18,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIP0982,2010-01-19,2.0,1.0,1.0,2.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,27.0,2.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-01-20,3.0,1.0,1.0,4.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,27.0,4.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-01-21,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIP0982,2010-01-22,2.0,1.0,1.0,6.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,27.0,6.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-01-25,3.0,1.0,1.0,4.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,27.0,4.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-01-26,3.0,1.0,1.0,2.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,27.0,2.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-01-27,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIP0982,2010-01-28,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIP0982,2010-01-29,3.0,1.0,1.0,2.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,27.0,2.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-02-01,3.0,1.0,1.0,4.0,1.0,1.0,26.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,26.0,4.0,0.0,0,0.0,0,0.0,3.295836866004329,0,0
AIP0982,2010-02-02,3.0,1.0,1.0,2.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,27.0,2.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-02-03,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIP0982,2010-02-04,3.0,1.0,1.0,2.0,1.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,25.0,2.0,0.0,0,0.0,0,0.0,3.258096538021482,0,0
AIP0982,2010-02-05,3.0,1.0,1.0,4.0,1.0,1.0,23.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,23.0,4.0,0.0,0,0.0,0,0.0,3.1780538303479458,0,0
AIP0982,2010-02-08,3.0,1.0,1.0,2.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,27.0,2.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-02-09,3.0,1.0,1.0,6.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,27.0,6.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-02-10,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIP0982,2010-02-11,3.0,1.0,1.0,4.0,1.0,1.0,26.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,26.0,4.0,0.0,0,0.0,0,0.0,3.295836866004329,0,0
AIP0982,2010-02-12,3.0,1.0,1.0,4.0,1.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,25.0,4.0,0.0,0,0.0,0,0.0,3.258096538021482,0,0
AIP0982,2010-02-15,0.0,0.0,0.0,2.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,27.0,2.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-02-16,0.0,0.0,0.0,2.0,1.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,24.0,2.0,0.0,0,0.0,0,0.0,3.2188758248682006,0,0
AIP0982,2010-02-17,0.0,0.0,0.0,2.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,27.0,2.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-02-18,0.0,0.0,0.0,2.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,27.0,2.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-02-22,0.0,0.0,0.0,2.0,1.0,1.0,26.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,26.0,2.0,0.0,0,0.0,0,0.0,3.295836866004329,0,0
AIP0982,2010-02-24,0.0,0.0,0.0,4.0,1.0,1.0,26.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,26.0,4.0,0.0,0,0.0,0,0.0,3.295836866004329,0,0
AIP0982,2010-02-26,0.0,0.0,0.0,2.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,27.0,2.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-03-01,0.0,0.0,0.0,4.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,27.0,4.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-03-03,0.0,0.0,0.0,4.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,27.0,4.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-03-05,0.0,0.0,0.0,4.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,27.0,4.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-03-08,0.0,0.0,0.0,2.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,27.0,2.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-03-10,0.0,0.0,0.0,4.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,27.0,4.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-03-11,0.0,0.0,0.0,2.0,1.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,24.0,2.0,0.0,0,0.0,0,0.0,3.2188758248682006,0,0
AIP0982,2010-03-12,0.0,0.0,0.0,2.0,1.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,22.0,2.0,0.0,0,0.0,0,0.0,3.1354942159291497,0,0
AIP0982,2010-03-15,0.0,0.0,0.0,2.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,27.0,2.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-03-16,0.0,0.0,0.0,2.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,27.0,2.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-03-17,0.0,0.0,0.0,4.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,27.0,4.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-03-18,0.0,0.0,0.0,2.0,1.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,25.0,2.0,0.0,0,0.0,0,0.0,3.258096538021482,0,0
AIP0982,2010-03-19,0.0,0.0,0.0,2.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,27.0,2.0,0.0,0,0.0,0,0.0,3.332204510175204,0,0
AIP0982,2010-03-22,0.0,0.0,0.0,4.0,1.0,1.0,26.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,26.0,4.0,0.0,0,0.0,0,0.0,3.295836866004329,0,0
AIP0982,2010-03-23,0.0,0.0,0.0,2.0,1.0,1.0,23.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,23.0,2.0,0.0,0,0.0,0,0.0,3.1780538303479458,0,0
AIP0982,2010-03-25,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.0,0.0,0,0.0,0,0.0,0.0,0,0
AIP0982,2010-03-26,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.0,0.0,0,0.0,0,0.0,0.0,0,0
AIP0982,2010-03-29,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.0,0.0,0,0.0,0,0.0,0.0,0,0
AIP0982,2010-03-30,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.0,0.0,0,0.0,0,0.0,0.0,0,0
AIP0982,2010-03-31,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.0,0.0,0,0.0,0,0.0,0.0,0,0
AIS0405,2010-01-04,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,212851.0,7.0,0,0,1,0,0.0,0.0,0.0,0,9.0,0,12.26835236750062,0.0,0,0
AIS0405,2010-01-05,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,288040.0,7.0,0,0,1,0,0.0,0.0,0.0,0,9.0,0,12.570858110096813,0.0,0,0
AIS0405,2010-01-06,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,293559.0,2.0,0,0,1,0,0.0,0.0,0.0,0,9.0,0,12.589837326659,0.0,0,0
AIS0405,2010-01-07,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,223657.0,4.0,0,0,1,0,0.0,0.0,0.0,0,8.0,0,12.317873378397872,0.0,0,0
AIS0405,2010-01-08,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,224926.0,1.0,0,0,1,0,0.0,0.0,0.0,0,9.0,0,12.323531184098627,0.0,0,0
AIS0405,2010-01-11,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,161207.0,0.0,0,0,1,0,0.0,0.0,0.0,0,7.0,0,11.990450735614811,0.0,0,0
AIS0405,2010-01-12,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,270568.0,7.0,0,0,1,0,0.0,0.0,0.0,0,9.0,0,12.508282427919788,0.0,0,0
AIS0405,2010-01-13,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,233208.0,13.0,0,0,1,0,0.0,0.0,0.0,0,9.0,0,12.359690326195755,0.0,0,0
AIS0405,2010-01-14,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,275752.0,1.0,0,0,1,0,0.0,0.0,0.0,0,9.0,0,12.527260816476332,0.0,0,0
AIS0405,2010-01-15,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,165209.0,5.0,0,0,1,0,0.0,0.0,0.0,0,6.0,0,12.014972670924637,0.0,0,0
AIS0405,2010-01-18,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIS0405,2010-01-19,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIS0405,2010-01-20,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIS0405,2010-01-21,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIS0405,2010-01-22,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIS0405,2010-01-25,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIS0405,2010-01-26,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIS0405,2010-01-27,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIS0405,2010-01-28,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIS0405,2010-01-29,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIS0405,2010-02-01,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIS0405,2010-02-02,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIS0405,2010-02-03,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIS0405,2010-02-04,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIS0405,2010-02-05,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIS0405,2010-02-08,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIS0405,2010-02-09,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIS0405,2010-02-10,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIS0405,2010-02-11,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AIS0405,2010-02-12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AJC0840,2010-01-04,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28709.0,0.0,0,0,1,0,0.0,0.0,0.0,0,1.0,0,10.26500077311511,0.0,0,0
AJC0840,2010-01-05,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30895.0,0.0,0,0,1,0,0.0,0.0,0.0,0,1.0,0,10.338382004668295,0.0,0,0
AJC0840,2010-01-06,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,49338.0,0.0,0,0,1,0,0.0,0.0,0.0,0,1.0,0,10.806470122346544,0.0,0,0
AJC0840,2010-01-07,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18695.0,0.0,0,0,1,0,0.0,0.0,0.0,0,1.0,0,9.836064876218694,0.0,0,0
AJC0840,2010-01-08,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19140.0,0.0,0,0,1,0,0.0,0.0,0.0,0,1.0,0,9.859587910246109,0.0,0,0
AJC0840,2010-01-11,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17327.0,0.0,0,0,1,0,0.0,0.0,0.0,0,1.0,0,9.760078969240771,0.0,0,0
AJC0840,2010-01-12,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29955.0,0.0,0,0,1,0,0.0,0.0,0.0,0,1.0,0,10.307484917369258,0.0,0,0
AJC0840,2010-01-13,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26938.0,0.0,0,0,1,0,0.0,0.0,0.0,0,1.0,0,10.201330329750538,0.0,0,0
AJC0840,2010-01-14,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19327.0,0.0,0,0,1,0,0.0,0.0,0.0,0,1.0,0,9.869310100734541,0.0,0,0
AJC0840,2010-01-15,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22748.0,0.0,0,0,1,0,0.0,0.0,0.0,0,1.0,0,10.032276467369046,0.0,0,0
AJC0840,2010-01-18,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AJC0840,2010-01-19,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AJC0840,2010-01-20,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AJC0840,2010-01-21,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AJC0840,2010-01-22,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AJC0840,2010-01-25,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AJC0840,2010-01-26,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AJC0840,2010-01-27,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AJC0840,2010-01-28,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AJC0840,2010-01-29,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AJC0840,2010-02-01,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AJC0840,2010-02-02,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AJC0840,2010-02-03,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AJC0840,2010-02-04,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AJC0840,2010-02-05,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AJC0840,2010-02-08,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AJC0840,2010-02-09,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AJC0840,2010-02-10,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AJC0840,2010-02-11,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AJC0840,2010-02-12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
AJD0074,2010-01-04,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,291505.0,6.0,0,0,1,0,0.0,0.0,0.0,0,10.0,0,12.582815867751247,0.0,0,0
AJD0074,2010-01-05,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,10.0,1.0,293956.0,9.0,0,0,1,0,6.0,2.0,0.0,0,10.0,0,12.5911887771206,1.9459101490553132,0,0
AJD0074,2010-01-06,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,267326.0,6.0,0,0,1,0,0.0,0.0,0.0,0,10.0,0,12.496227907126844,0.0,0,0
AJD0074,2010-01-07,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,315112.0,5.0,0,0,1,0,0.0,0.0,0.0,0,10.0,0,12.66068658363822,0.0,0,0
AJD0074,2010-01-08,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,264541.0,15.0,0,0,1,0,0.0,0.0,0.0,0,10.0,0,12.4857553078448,0.0,0,0
AJD0074,2010-01-09,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,305273.0,5.0,0,0,1,0,0.0,0.0,0.0,0,10.0,0,12.628965012960863,0.0,0,0
AJD0074,2010-01-11,3.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,10.0,1.0,310735.0,13.0,0,0,1,0,2.0,4.0,0.0,0,10.0,0,12.646698956065233,1.0986122886681098,0,0
AJD0074,2010-01-12,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,282326.0,9.0,0,0,1,0,0.0,0.0,0.0,0,10.0,0,12.550821252601137,0.0,0,0
AJD0074,2010-01-13,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,282604.0,7.0,0,0,1,0,0.0,0.0,0.0,0,10.0,0,12.551805441928135,0.0,0,0
AJD0074,2010-01-14,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,285966.0,4.0,0,0,1,0,0.0,0.0,0.0,0,10.0,0,12.563631698529289,0.0,0,0
AJD0074,2010-01-15,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,10.0,1.0,274918.0,11.0,0,0,1,0,1.0,2.0,0.0,0,10.0,0,12.52423178780713,0.6931471805599453,0,0
AJD0074,2010-01-17,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0
